Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type
10-csves/19.csv,16,TCP,,,9.81225,11.4575,21.731,313.744,54.477,1.84,208,1312,1,135,28190,2,2,4444,55582,,55582,4444,,7.0,8.0,15.75,402.0,1281.5,1708.0,mine
10-csves/20.csv,8,TCP,,,30.63925,53.670500000000004,79.95325,453.593,110.084,8.74,272,1272,1,134,36570,2,2,4444,55582,,55582,4444,,20.25,30.0,46.0,1380.5,2432.0,5937.25,mine
10-csves/21.csv,20,TCP,,,6.948250000000001,12.367999999999999,30.4985,529.705,107.985,0.0,322,1266,1,137,44260,2,2,4444,55582,,55582,4444,,4.75,8.5,16.25,472.0,851.5,2392.0,mine
10-csves/22.csv,10,TCP,,,48.564249999999994,57.114999999999995,142.41525000000001,856.5120000000002,160.183,19.63,499,1234,1,136,67879,2,2,4444,55582,,55582,4444,,24.25,31.5,80.5,1852.25,4106.5,6836.0,mine
10-csves/24.csv,8,TCP,,,33.1355,48.691,77.505,490.464,130.087,17.261,262,1147,1,136,35849,2,2,4444,55582,,55582,4444,,17.5,24.5,40.25,1407.75,2683.5,5529.25,mine
10-csves/25.csv,16,TCP,,,13.55875,45.625,56.55925,643.23,76.068,12.415,413,1340,1,135,56134,2,2,4444,55582,,55582,4444,,11.0,27.0,37.0,1399.25,2139.5,5579.25,mine
10-csves/26.csv,10,TCP,,,23.086750000000002,51.9565,81.66425000000001,581.94,117.034,18.544,346,1269,1,136,47070,2,2,4444,55582,,55582,4444,,18.5,30.5,55.0,1580.0,2545.0,6230.25,mine
10-csves/27.csv,2,TCP,,,447.805,447.805,447.805,895.61,447.805,447.805,528,1285,1,136,71974,2,2,4444,55582,,55582,4444,,255.5,264.0,272.5,23991.5,35987.0,47982.5,mine
10-csves/28.csv,24,TCP,,,2.3552500000000003,15.0985,20.00375,494.6700000000001,73.29,0.0,340,1392,1,135,46082,2,2,4444,55582,,55582,4444,,3.0,10.5,14.25,442.0,822.0,2129.0,mine
10-csves/29.csv,16,TCP,,,2.9372499999999997,10.762,44.4585,516.5310000000001,137.936,0.0,329,1290,1,133,43898,2,2,4444,55582,,55582,4444,,2.0,7.5,28.25,245.5,881.0,2243.75,mine
10-csves/30.csv,14,TCP,,,23.24725,41.2295,43.829499999999996,531.141,69.099,13.706,336,1326,1,136,45816,2,2,4444,55582,,55582,4444,,15.25,24.0,29.5,1049.0,1996.5,5280.5,mine
10-csves/31.csv,13,TCP,,,7.999,15.21,32.488,657.992,243.688,0.0,395,1261,1,135,53601,2,2,55582,4444,,4444,55582,,5.0,8.0,23.0,427.0,908.0,3132.0,mine
10-csves/32.csv,2,TCP,,,15.161999999999999,15.175,15.188,30.35,15.201,15.149,21,1451,1,131,2758,2,2,4444,55582,,55582,4444,,10.25,10.5,10.75,933.0,1379.0,1825.0,mine
