Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type
12-csves/1.csv,2,TCP,,,252.891,252.891,252.891,505.782,252.891,252.891,40,455,0,359,14387,2,2,3332,51889,,3332,51889,,18.0,20.0,22.0,3835.75,7193.5,10551.25,mine
12-csves/2.csv,2,TCP,,,241.01125000000002,241.0115,241.01175,482.023,241.012,241.011,45,544,0,364,16400,2,2,3332,51893,,3332,51893,,20.25,22.5,24.75,4359.0,8200.0,12041.0,mine
12-csves/3.csv,2,TCP,,,20.024250000000002,20.0315,20.03875,40.063,20.046,20.017,7,638,0,228,1601,2,2,3332,51880,,3332,51880,,3.25,3.5,3.75,430.25,800.5,1170.75,mine
12-csves/4.csv,4,TCP,,,244.41074999999998,244.723,245.03525000000002,978.892,245.036,244.41,78,469,0,368,28716,3,3,3332,51887,51883,3332,51887,51883,16.0,19.5,23.0,478.0,7179.0,13880.0,mine
12-csves/5.csv,6,TCP,,,77.306,242.5075,244.23525,1019.0860000000001,244.811,22.21,99,540,0,347,34416,4,4,3332,51898,51905,3332,51898,51905,11.5,16.0,22.0,478.0,2900.0,11755.5,mine
13-csves/0.csv,4,TCP,,,114.79299999999999,180.0435,245.27525000000003,720.0989999999999,245.276,114.736,50,437,0,394,19708,3,3,3332,51931,51934,3332,51931,51934,10.0,12.5,15.0,433.0,3820.0,8314.0,mine
13-csves/1.csv,2,TCP,,,196.18225,196.1895,196.19675,392.379,196.204,196.175,22,420,0,469,10318,2,2,3332,51905,,3332,51905,,10.5,11.0,11.5,2679.5,5159.0,7638.5,mine
13-csves/2.csv,2,TCP,,,244.14325,244.14350000000002,244.14375,488.28700000000003,244.144,244.143,32,446,0,425,13615,2,2,3332,51911,,3332,51911,,16.0,16.0,16.0,3642.75,6807.5,9972.25,mine
13-csves/3.csv,2,TCP,,,244.046,244.046,244.046,488.092,244.046,244.046,32,439,0,419,13414,2,2,3332,51908,,3332,51908,,16.0,16.0,16.0,3592.5,6707.0,9821.5,mine
13-csves/4.csv,2,TCP,,,246.795,246.795,246.795,493.59,246.795,246.795,37,451,0,376,13919,2,2,51915,3332,,51915,3332,,17.75,18.5,19.25,3728.75,6959.5,10190.25,mine
13-csves/5.csv,4,TCP,,,241.275,243.043,244.81125,972.173,244.812,241.275,65,461,0,431,28036,3,3,3332,51918,51921,3332,51918,51921,14.75,16.5,18.0,503.0,6641.5,13147.5,mine
14-csves/0.csv,2,TCP,,,241.01625,241.01850000000002,241.02075,482.03700000000003,241.023,241.014,34,474,0,420,14304,2,2,3332,51938,,3332,51938,,17.0,17.0,17.0,3825.0,7152.0,10479.0,mine
14-csves/1.csv,4,TCP,,,240.23675,242.201,244.165,968.8029999999999,244.165,240.236,64,429,0,406,26017,3,3,3332,51941,51945,3332,51941,51945,15.0,16.0,17.0,488.0,6338.5,12354.75,mine
14-csves/2.csv,2,TCP,,,100.77925,100.7985,100.81775,201.597,100.837,100.76,14,474,0,427,5984,2,2,3332,51934,,3332,51934,,7.0,7.0,7.0,1566.0,2992.0,4418.0,mine
14-csves/3.csv,2,TCP,,,245.02025,245.0205,245.02075,490.041,245.021,245.02,30,414,0,423,12704,2,2,3332,51946,,3332,51946,,15.0,15.0,15.0,3405.0,6352.0,9299.0,mine
14-csves/4.csv,4,TCP,,,211.3065,227.947,244.57,911.718,244.57,211.254,64,479,0,427,27347,3,3,3332,51960,51953,3332,51960,51953,14.0,16.0,18.0,498.0,6234.5,12573.25,mine
14-csves/5.csv,2,TCP,,,241.03924999999998,241.03949999999998,241.03975,482.07899999999995,241.04,241.039,39,482,0,372,14531,2,2,3332,51948,,3332,51948,,19.25,19.5,19.75,3901.75,7265.5,10629.25,mine
15-csves/0.csv,2,TCP,,,244.99,244.99,244.99,489.98,244.99,244.99,36,468,0,398,14344,2,2,51968,3332,,51968,3332,,18.0,18.0,18.0,3845.0,7172.0,10499.0,mine
15-csves/1.csv,2,TCP,,,217.46275,217.4805,217.49824999999998,434.961,217.516,217.445,20,377,0,513,10271,2,2,3332,51964,,3332,51964,,10.0,10.0,10.0,2667.75,5135.5,7603.25,mine
15-csves/2.csv,2,TCP,,,242.15525000000002,242.15550000000002,242.15575,484.31100000000004,242.156,242.155,29,430,0,448,13019,2,2,3332,51973,,3332,51973,,14.25,14.5,14.75,3483.75,6509.5,9535.25,mine
15-csves/3.csv,8,TCP,,,3.7445000000000004,14.990499999999999,79.055,542.423,241.164,0.04,56,593,0,359,20137,4,4,3332,51964,51960,3332,51964,51960,3.0,3.5,7.5,149.5,885.0,1549.25,mine
15-csves/4.csv,6,TCP,,,101.8905,242.5025,243.36174999999997,1082.2710000000002,243.648,54.95,97,519,0,362,35119,4,4,3332,51994,51997,3332,51997,51980,10.0,16.5,22.25,483.0,2491.5,11553.0,mine
15-csves/5.csv,2,TCP,,,243.44025,243.4405,243.44074999999998,486.881,243.441,243.44,35,453,0,394,13809,2,2,3332,51978,,3332,51978,,16.75,17.5,18.25,3691.25,6904.5,10117.75,mine
16-csves/0.csv,2,TCP,,,245.53525000000002,245.5355,245.53574999999998,491.071,245.536,245.535,41,518,0,388,15929,2,2,52003,3332,,3332,52003,,19.25,20.5,21.75,4241.25,7964.5,11687.75,mine
16-csves/1.csv,4,TCP,,,159.66750000000002,202.503,245.32125,809.943,245.322,159.615,56,473,0,427,23949,3,3,3332,52019,52022,3332,52019,52022,12.75,14.0,15.25,458.0,5384.5,10913.75,mine
16-csves/2.csv,4,TCP,,,240.82875,241.647,242.4655,966.5889999999999,242.467,240.828,62,427,0,416,25853,3,3,3332,52009,52006,3332,52009,52006,15.0,15.5,16.0,473.0,6194.5,12184.75,mine
16-csves/3.csv,2,TCP,,,159.4675,159.485,159.5025,318.97,159.52,159.45,16,435,0,542,8678,2,2,3332,51997,,3332,51997,,8.0,8.0,8.0,2249.5,4339.0,6428.5,mine
16-csves/4.csv,2,TCP,,,245.076,245.076,245.076,490.152,245.076,245.076,38,459,0,370,14070,2,2,3332,51999,,3332,51999,,17.5,19.0,20.5,3756.5,7035.0,10313.5,mine
16-csves/5.csv,2,TCP,,,241.4155,241.416,241.41649999999998,482.832,241.417,241.415,37,485,0,395,14643,2,2,52011,3332,,52011,3332,,18.25,18.5,18.75,3919.75,7321.5,10723.25,mine
17-csves/0.csv,4,TCP,,,244.60775,245.1875,245.76725,980.75,245.768,244.607,73,501,0,421,30764,3,3,3332,52029,52034,3332,52034,52029,17.0,18.0,19.25,528.0,7138.5,14301.5,mine
17-csves/1.csv,6,TCP,,,72.4395,245.232,245.8185,1012.147,246.014,14.813,93,510,0,347,32316,4,4,3332,52061,52043,3332,52061,52043,9.25,16.0,21.25,478.0,1909.0,11216.5,mine
17-csves/2.csv,2,TCP,,,243.54,243.54,243.54,487.08,243.54,243.54,40,472,0,359,14387,2,2,3332,52027,,3332,52027,,18.0,20.0,22.0,3835.75,7193.5,10551.25,mine
17-csves/3.csv,2,TCP,,,243.56525,243.5655,243.56574999999998,487.131,243.566,243.565,34,424,0,380,12921,2,2,52037,3332,,52037,3332,,17.0,17.0,17.0,3479.25,6460.5,9441.75,mine
17-csves/4.csv,2,TCP,,,244.751,244.751,244.751,489.502,244.751,244.751,32,483,0,462,14807,2,2,3332,52039,,3332,52039,,16.0,16.0,16.0,3940.75,7403.5,10866.25,mine
17-csves/5.csv,2,TCP,,,54.2155,54.233000000000004,54.2505,108.46600000000001,54.268,54.198,9,447,0,337,3033,2,2,3332,52022,,3332,52022,,4.25,4.5,4.75,798.25,1516.5,2234.75,mine
18-csves/0.csv,4,TCP,,,244.49175,245.32049999999998,246.149,981.281,246.149,244.491,79,494,0,383,30332,3,3,3332,52072,52077,3332,52077,52072,18.0,18.0,19.75,518.0,7047.5,14112.5,mine
18-csves/1.csv,2,TCP,,,244.58825000000002,244.5885,244.58875,489.177,244.589,244.588,40,465,0,356,14244,2,2,3332,52067,,3332,52067,,18.0,20.0,22.0,3800.0,7122.0,10444.0,mine
18-csves/2.csv,2,TCP,,,242.83124999999998,242.8315,242.83175,485.663,242.832,242.831,40,473,0,359,14378,2,2,3332,52069,,3332,52069,,18.0,20.0,22.0,3833.5,7189.0,10544.5,mine
18-csves/3.csv,2,TCP,,,245.49675000000002,245.4975,245.49824999999998,490.995,245.499,245.496,33,444,0,413,13635,2,2,3332,52063,,3332,52063,,16.25,16.5,16.75,3647.75,6817.5,9987.25,mine
18-csves/4.csv,8,TCP,,,0.0,14.9705,65.01725,279.712,109.838,0.0,28,502,0,448,12568,2,2,3332,52061,,3332,52061,,1.0,2.0,6.25,20.0,90.0,2250.0,mine
18-csves/5.csv,4,TCP,,,91.4,168.16250000000002,244.907,672.5780000000001,244.907,91.346,50,483,0,406,20306,3,3,3332,52081,52084,3332,52081,52084,10.0,12.5,15.0,433.0,3918.0,8561.5,mine
19-csves/0.csv,2,TCP,,,243.078,243.078,243.078,486.156,243.078,243.078,40,471,0,358,14320,2,2,3332,52086,,3332,52086,,18.0,20.0,22.0,3819.0,7160.0,10501.0,mine
19-csves/1.csv,2,TCP,,,120.22975000000001,120.2475,120.26525,240.495,120.283,120.212,12,479,0,600,7205,2,2,3332,52084,,3332,52084,,6.0,6.0,6.0,1861.25,3602.5,5343.75,mine
19-csves/2.csv,2,TCP,,,244.689,244.689,244.689,489.378,244.689,244.689,40,470,0,359,14387,2,2,52090,3332,,3332,52090,,18.0,20.0,22.0,3835.75,7193.5,10551.25,mine
19-csves/3.csv,2,TCP,,,241.05925000000002,241.0595,241.05975,482.119,241.06,241.059,40,477,0,359,14387,2,2,52102,3332,,3332,52102,,18.0,20.0,22.0,3835.75,7193.5,10551.25,mine
19-csves/4.csv,4,TCP,,,241.331,242.3175,243.304,969.27,243.304,241.331,84,507,0,366,30758,3,3,3332,52094,52098,3332,52094,52098,17.5,21.0,24.5,508.0,7209.0,14390.5,mine
19-csves/5.csv,4,TCP,,,177.21175,209.29899999999998,241.37924999999998,837.1679999999999,241.38,177.19,69,489,0,371,25616,3,3,3332,52110,52104,3332,52110,52104,15.0,17.0,19.25,458.0,5669.0,11615.0,mine
20-csves/0.csv,4,TCP,,,241.048,243.3715,245.695,973.4859999999999,245.695,241.048,79,472,0,363,28745,3,3,3332,52116,52113,3332,52116,52113,16.0,19.5,23.25,478.0,7183.5,13891.75,mine
20-csves/1.csv,2,TCP,,,34.88525,34.8925,34.89975,69.785,34.907,34.878,15,1178,0,342,5142,2,2,3332,52110,,3332,52110,,6.75,7.5,8.25,1345.5,2571.0,3796.5,mine
20-csves/2.csv,2,TCP,,,243.81625,243.81650000000002,243.81675,487.63300000000004,243.817,243.816,39,471,0,368,14367,2,2,3332,52127,,3332,52127,,17.75,19.5,21.25,3830.75,7183.5,10536.25,mine
20-csves/3.csv,2,TCP,,,241.007,241.007,241.007,482.014,241.007,241.007,40,475,0,358,14320,2,2,52125,3332,,52125,3332,,18.0,20.0,22.0,3819.0,7160.0,10501.0,mine
20-csves/4.csv,6,TCP,,,95.86025000000001,245.0215,245.17950000000002,1072.716,245.232,46.069,88,514,0,392,34501,4,4,3332,52136,52140,3332,52136,52140,9.5,14.5,19.5,488.0,2533.0,10097.25,mine
20-csves/5.csv,2,TCP,,,241.88825,241.88850000000002,241.88875000000002,483.77700000000004,241.889,241.888,39,483,0,375,14629,2,2,3332,52119,,3332,52119,,18.25,19.5,20.75,3906.25,7314.5,10722.75,mine
