Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type
7-csves/3.csv,2,TCP,,,221.9195,226.554,231.1885,453.108,235.823,217.285,34,374,0,324,11037,2,2,3333,52003,,3333,52003,,17.0,17.0,17.0,2981.75,5518.5,8055.25,mine
7-csves/4.csv,2,TCP,,,262.59675,262.59749999999997,262.59825,525.1949999999999,262.599,262.596,24,357,0,488,11735,2,2,3333,52003,,3333,52003,,12.0,12.0,12.0,3053.75,5867.5,8681.25,mine
7-csves/5.csv,2,TCP,,,310.016,319.374,328.73199999999997,638.748,338.09,300.658,54,454,0,355,19201,2,2,3333,52003,,3333,52003,,26.0,27.0,28.0,5247.75,9600.5,13953.25,mine
8-csves/0.csv,2,TCP,,,365.681,365.681,365.681,731.362,365.681,365.681,71,502,0,323,22994,2,2,3333,52003,,3333,52003,,34.75,35.5,36.25,6276.0,11497.0,16718.0,mine
8-csves/2.csv,2,TCP,,,179.142,179.143,179.144,358.286,179.145,179.141,26,445,0,383,9970,2,2,3333,52003,,3333,52003,,13.0,13.0,13.0,2622.5,4985.0,7347.5,mine
8-csves/3.csv,2,TCP,,,582.62525,582.6255,582.6257499999999,1165.251,582.626,582.625,112,501,0,325,36504,2,2,3333,52003,,3333,52003,,54.5,56.0,57.5,10031.0,18252.0,26473.0,mine
8-csves/4.csv,2,TCP,,,267.03625,267.0365,267.03675,534.073,267.037,267.036,42,498,0,396,16642,2,2,3333,52003,,3333,52003,,21.0,21.0,21.0,4370.5,8321.0,12271.5,mine
8-csves/5.csv,2,TCP,,,285.25699999999995,285.258,285.259,570.516,285.26,285.256,50,509,0,363,18179,2,2,3333,52003,,3333,52003,,24.5,25.0,25.5,4909.75,9089.5,13269.25,mine
9-csves/0.csv,2,TCP,,,274.864,274.864,274.864,549.728,274.864,274.864,53,523,0,339,17985,2,2,3333,52003,,3333,52003,,25.25,26.5,27.75,5048.75,8992.5,12936.25,mine
9-csves/1.csv,2,TCP,,,420.74175,420.7425,420.74325,841.485,420.744,420.741,66,371,0,295,19525,2,2,3333,52003,,3333,52003,,32.0,33.0,34.0,5441.25,9762.5,14083.75,mine
9-csves/2.csv,4,TCP,,,8.729,51.848,94.96875,207.399,94.974,8.729,21,464,0,339,7133,2,2,3333,52003,,3333,52003,,3.0,5.0,7.25,213.75,1066.0,2635.5,mine
9-csves/3.csv,2,TCP,,,249.77349999999998,249.774,249.77450000000002,499.548,249.775,249.773,44,553,0,393,17298,2,2,3333,52003,,3333,52003,,21.0,22.0,23.0,4774.5,8649.0,12523.5,mine
9-csves/5.csv,2,TCP,,,561.40725,561.4075,561.4077500000001,1122.815,561.408,561.407,95,568,0,419,39866,2,2,3333,52003,,3333,52003,,46.25,47.5,48.75,10729.0,19933.0,29137.0,mine
10-csves/0.csv,2,TCP,,,1.123,1.123,1.123,2.246,1.123,1.123,4,8879,3,323,1292,2,2,3333,52003,,3333,52003,,2.0,2.0,2.0,343.0,646.0,949.0,mine
10-csves/1.csv,2,TCP,,,287.237,287.237,287.237,574.474,287.237,287.237,33,330,0,359,11853,2,2,3333,52003,,3333,52003,,15.75,16.5,17.25,3302.25,5926.5,8550.75,mine
10-csves/2.csv,2,TCP,,,563.4490000000001,563.45,563.451,1126.9,563.452,563.448,102,415,0,287,29284,2,2,3333,52003,,3333,52003,,48.5,51.0,53.5,8406.0,14642.0,20878.0,mine
10-csves/4.csv,2,TCP,,,286.90099999999995,286.902,286.903,573.804,286.904,286.9,47,401,0,306,14401,2,2,3333,52003,,3333,52003,,23.25,23.5,23.75,3893.25,7200.5,10507.75,mine
10-csves/5.csv,2,TCP,,,571.1142500000001,571.1145,571.11475,1142.229,571.115,571.114,116,500,0,307,35712,2,2,3333,52003,,3333,52003,,55.5,58.0,60.5,10083.0,17856.0,25629.0,mine
11-csves/0.csv,2,TCP,,,331.3035,331.305,331.3065,662.61,331.308,331.302,54,675,0,518,27994,2,2,3333,52003,,3333,52003,,27.0,27.0,27.0,7268.5,13997.0,20725.5,mine
11-csves/1.csv,2,TCP,,,293.25925,293.2595,293.25975,586.519,293.26,293.259,45,430,0,351,15796,2,2,3333,52003,,3333,52003,,21.75,22.5,23.25,4348.0,7898.0,11448.0,mine
11-csves/3.csv,2,TCP,,,283.48725,283.4885,283.48974999999996,566.977,283.491,283.486,37,388,0,372,13778,2,2,3333,52003,,3333,52003,,18.25,18.5,18.75,3687.5,6889.0,10090.5,mine
11-csves/4.csv,2,TCP,,,581.98225,582.0045,582.02675,1164.009,582.049,581.96,86,396,0,335,28837,2,2,3333,52003,,3333,52003,,42.0,43.0,44.0,7871.25,14418.5,20965.75,mine
11-csves/5.csv,2,TCP,,,238.30825,238.30849999999998,238.30875,476.61699999999996,238.309,238.308,33,344,0,311,10266,2,2,3333,52003,,3333,52003,,16.25,16.5,16.75,2789.5,5133.0,7476.5,mine
12-csves/0.csv,2,TCP,,,539.58775,539.5885000000001,539.58925,1079.1770000000001,539.59,539.587,57,328,0,388,22169,2,2,3333,53058,,3333,53058,,28.25,28.5,28.75,5884.75,11084.5,16284.25,mine
12-csves/1.csv,2,TCP,,,12.57075,14.296500000000002,16.02225,28.593000000000004,17.748,10.845,5,1454,0,645,3226,2,2,3333,53058,,3333,53058,,2.25,2.5,2.75,826.5,1613.0,2399.5,mine
12-csves/3.csv,2,TCP,,,562.899,563.091,563.283,1126.182,563.475,562.707,100,528,0,372,37210,2,2,3333,53058,,3333,53058,,48.5,50.0,51.5,10092.5,18605.0,27117.5,mine
12-csves/4.csv,2,TCP,,,285.365,285.365,285.365,570.73,285.365,285.365,41,270,0,235,9663,2,2,3333,53058,,3333,53058,,19.25,20.5,21.75,2906.75,4831.5,6756.25,mine
